run_id,timestamp,result_index,speed_ratio,control_api,pair_type,direction,target_value,target_unit,group_index,status,error,duration_s,imu_sample_count,start_x_m,start_y_m,start_z_m,start_yaw_deg,end_x_m,end_y_m,end_z_m,end_yaw_deg,delta_x_m,delta_y_m,delta_z_m,expected_distance_m,actual_distance_m,distance_error_m,abs_distance_error_m,lateral_error_m,vertical_error_m,yaw_drift_deg,expected_angle_deg,actual_angle_deg,angle_error_deg,abs_angle_error_deg,position_drift_m
20260806_143623_657877,2026-08-06T14:41:13.709,92,100,line_walk,前后移动,后退,1.0,m,46,success,,3.198391,23,5.473397,0.374916,1.058034,76.935312,5.328234,-0.339291,1.09729,73.663256,-0.145163,-0.714207,0.039256,1.0,0.728534,-0.271466,0.271466,0.020042,0.039256,-3.272057,,,,,0.72881
20260806_143623_657877,2026-08-06T14:41:16.948,93,100,line_walk,前后移动,前进,1.0,m,47,success,,3.236763,30,5.328258,-0.339363,1.097275,73.666363,5.498801,0.236134,1.085073,72.305277,0.170543,0.575497,-0.012202,1.0,0.600232,-0.399768,0.399768,-0.001813,-0.012202,-1.361086,,,,,0.600234
20260806_143623_657877,2026-08-06T14:41:20.226,94,100,line_walk,前后移动,后退,1.0,m,47,success,,3.270423,25,5.498682,0.235255,1.085083,72.327052,5.307127,-0.429932,1.130416,69.34493,-0.191555,-0.665187,0.045333,1.0,0.691946,-0.308054,0.308054,0.019425,0.045333,-2.982122,,,,,0.692218
20260806_143623_657877,2026-08-06T14:41:23.403,95,100,line_walk,前后移动,前进,1.0,m,48,success,,3.173726,24,5.307175,-0.429842,1.130518,69.34493,5.527643,0.107544,1.103095,67.758345,0.220468,0.537386,-0.027422,1.0,0.580611,-0.419389,0.419389,-0.016738,-0.027422,-1.586585,,,,,0.580852
20260806_143623_657877,2026-08-06T14:41:26.481,96,100,line_walk,前后移动,后退,1.0,m,48,success,,3.075033,23,5.527626,0.107499,1.103086,67.764854,5.274008,-0.536095,1.151225,65.212611,-0.253617,-0.643594,0.048139,1.0,0.691707,-0.308293,0.308293,0.008784,0.048139,-2.552244,,,,,0.691762
20260806_143623_657877,2026-08-06T14:41:29.665,97,100,line_walk,前后移动,前进,1.0,m,49,success,,3.181232,24,5.274004,-0.536048,1.151272,65.207358,5.543958,0.002963,1.124265,63.501478,0.269954,0.539011,-0.027007,1.0,0.602532,-0.397468,0.397468,-0.019046,-0.027007,-1.705881,,,,,0.602833
20260806_143623_657877,2026-08-06T14:41:32.833,98,100,line_walk,前后移动,后退,1.0,m,49,success,,3.164889,24,5.543981,0.002991,1.124277,63.50438,5.240228,-0.639896,1.165884,60.737,-0.303753,-0.642888,0.041607,1.0,0.710877,-0.289123,0.289123,0.014962,0.041607,-2.767381,,,,,0.711035
20260806_143623_657877,2026-08-06T14:41:35.998,99,100,line_walk,前后移动,前进,1.0,m,50,success,,3.1622,25,5.240253,-0.639914,1.165898,60.741514,5.53476,-0.114598,1.146754,59.607396,0.294507,0.525316,-0.019144,1.0,0.602238,-0.397762,0.397762,-0.000186,-0.019144,-1.134119,,,,,0.602238
20260806_143623_657877,2026-08-06T14:41:39.158,100,100,line_walk,前后移动,后退,1.0,m,50,success,,3.156904,23,5.534649,-0.114611,1.146761,59.608482,5.188277,-0.735237,1.179623,57.056074,-0.346372,-0.620626,0.032862,1.0,0.710576,-0.289424,0.289424,0.015202,0.032862,-2.552408,,,,,0.710739
20260806_143623_657877,2026-08-06T14:41:42.301,101,100,line_walk,前后移动,前进,1.0,m,51,success,,3.140164,26,5.188593,-0.735098,1.179602,57.04547,5.513859,-0.238252,1.173177,55.358567,0.325265,0.496847,-0.006425,1.0,0.593841,-0.406159,0.406159,-0.00266,-0.006425,-1.686903,,,,,0.593847
20260806_143623_657877,2026-08-06T14:41:45.534,102,100,line_walk,前后移动,后退,1.0,m,51,success,,3.230305,25,5.513783,-0.238382,1.17318,55.358362,5.141968,-0.813258,1.211906,52.939656,-0.371814,-0.574876,0.038726,1.0,0.684319,-0.315681,0.315681,0.020883,0.038726,-2.418707,,,,,0.684637
20260806_143623_657877,2026-08-06T14:41:48.700,103,100,line_walk,前后移动,前进,1.0,m,52,success,,3.164047,23,5.141957,-0.813085,1.211981,52.939656,5.507162,-0.376998,1.197811,49.397776,0.365205,0.436087,-0.01417,1.0,0.568091,-0.431909,0.431909,-0.028623,-0.01417,-3.54188,,,,,0.568812
20260806_143623_657877,2026-08-06T14:41:51.973,104,100,line_walk,前后移动,后退,1.0,m,52,success,,3.2713,23,5.50714,-0.377038,1.197831,49.396051,5.077107,-0.89615,1.242016,45.552608,-0.430033,-0.519112,0.044185,1.0,0.674,-0.326,0.326,0.011359,0.044185,-3.843443,,,,,0.674096
20260806_143623_657877,2026-08-06T14:41:55.084,105,100,line_walk,前后移动,前进,1.0,m,53,success,,3.10659,24,5.077269,-0.896024,1.242071,45.552673,5.507613,-0.495517,1.224259,40.938914,0.430344,0.400507,-0.017812,1.0,0.587269,-0.412731,0.412731,-0.026764,-0.017812,-4.613759,,,,,0.587879
20260806_143623_657877,2026-08-06T14:41:58.325,106,100,line_walk,前后移动,后退,1.0,m,53,success,,3.239067,23,5.507586,-0.495575,1.224259,40.92454,5.004867,-0.946269,1.257568,37.853772,-0.502719,-0.450695,0.033308,1.0,0.675075,-0.324925,0.324925,0.011219,0.033308,-3.070768,,,,,0.675168
20260806_143623_657877,2026-08-06T14:42:01.596,107,100,line_walk,前后移动,前进,1.0,m,54,success,,3.268309,25,5.004894,-0.946177,1.257657,37.847738,5.487326,-0.607313,1.247846,33.386665,0.482431,0.338864,-0.009811,1.0,0.588864,-0.411136,0.411136,-0.028421,-0.009811,-4.461073,,,,,0.58955
20260806_143623_657877,2026-08-06T14:42:04.679,108,100,line_walk,前后移动,后退,1.0,m,54,success,,3.080496,20,5.487295,-0.607329,1.247843,33.366434,4.930469,-0.984832,1.282599,30.324749,-0.556827,-0.377503,0.034757,1.0,0.672669,-0.327331,0.327331,0.00903,0.034757,-3.041685,,,,,0.672729
20260806_143623_657877,2026-08-06T14:42:07.847,109,100,line_walk,前后移动,前进,1.0,m,55,success,,3.165522,24,4.930604,-0.984786,1.282741,30.318896,5.436196,-0.708187,1.261877,30.822806,0.505593,0.276599,-0.020864,1.0,0.576073,-0.423927,0.423927,-0.016461,-0.020864,0.503911,,,,,0.576308
20260806_143623_657877,2026-08-06T14:42:11.022,110,100,line_walk,前后移动,后退,1.0,m,55,success,,3.171647,26,5.436228,-0.708266,1.261892,30.836477,4.83794,-1.079658,1.312278,27.90143,-0.598289,-0.371392,0.050386,1.0,0.704082,-0.295918,0.295918,0.012213,0.050386,-2.935047,,,,,0.704188
20260806_143623_657877,2026-08-06T14:42:14.210,111,100,line_walk,前后移动,前进,1.0,m,56,success,,3.185873,25,4.837997,-1.079683,1.312305,27.897655,5.332352,-0.829313,1.288612,24.769785,0.494355,0.250371,-0.023693,1.0,0.55405,-0.44595,0.44595,-0.010031,-0.023693,-3.12787,,,,,0.554141
20260806_143623_657877,2026-08-06T14:42:17.473,112,100,line_walk,前后移动,后退,1.0,m,56,success,,3.259682,24,5.332233,-0.829399,1.288609,24.772849,4.722303,-1.130996,1.327826,21.738838,-0.60993,-0.301597,0.039217,1.0,0.680178,-0.319822,0.319822,0.018269,0.039217,-3.034011,,,,,0.680423
20260806_143623_657877,2026-08-06T14:42:20.642,113,100,line_walk,前后移动,前进,1.0,m,57,success,,3.166079,25,4.722465,-1.130986,1.327917,21.728956,5.255172,-0.94319,1.30605,19.380872,0.532708,0.187796,-0.021868,1.0,0.564381,-0.435619,0.435619,-0.022765,-0.021868,-2.348084,,,,,0.56484
20260806_143623_657877,2026-08-06T14:42:23.928,114,100,line_walk,前后移动,后退,1.0,m,57,success,,3.283957,26,5.255097,-0.943233,1.306048,19.379142,4.609669,-1.176322,1.351481,15.318692,-0.645428,-0.233088,0.045433,1.0,0.686203,-0.313797,0.313797,0.005718,0.045433,-4.06045,,,,,0.686227
20260806_143623_657877,2026-08-06T14:42:27.262,115,100,line_walk,前后移动,前进,1.0,m,58,success,,3.330325,23,4.609741,-1.176271,1.351514,15.314684,5.193972,-1.033647,1.321739,14.314786,0.584231,0.142624,-0.029775,1.0,0.601155,-0.398845,0.398845,-0.016747,-0.029775,-0.999899,,,,,0.601388
20260806_143623_657877,2026-08-06T14:42:30.473,116,100,line_walk,前后移动,后退,1.0,m,58,success,,3.201627,21,5.19398,-1.033594,1.321812,14.320217,4.514376,-1.214215,1.368393,11.401213,-0.679604,-0.18062,0.046581,1.0,0.703162,-0.296838,0.296838,0.006914,0.046581,-2.919004,,,,,0.703196
20260806_143623_657877,2026-08-06T14:42:33.660,117,100,line_walk,前后移动,前进,1.0,m,59,success,,3.184653,24,4.514489,-1.21419,1.368424,11.398439,5.109175,-1.098716,1.347694,10.297726,0.594687,0.115474,-0.020731,1.0,0.605778,-0.394222,0.394222,-0.004332,-0.020731,-1.100713,,,,,0.605794
20260806_143623_657877,2026-08-06T14:42:36.839,118,100,line_walk,前后移动,后退,1.0,m,59,success,,3.177422,26,5.109132,-1.09869,1.347672,10.294983,4.425094,-1.240967,1.384753,7.444271,-0.684039,-0.142277,0.037081,1.0,0.698453,-0.301547,0.301547,0.017737,0.037081,-2.850712,,,,,0.698678
20260806_143623_657877,2026-08-06T14:42:40.108,119,100,line_walk,前后移动,前进,1.0,m,60,success,,3.267137,23,4.4251,-1.240963,1.384768,7.444493,5.023616,-1.159361,1.372848,6.662761,0.598516,0.081602,-0.011919,1.0,0.604044,-0.395956,0.395956,0.003367,-0.011919,-0.781732,,,,,0.604054
20260806_143623_657877,2026-08-06T14:42:43.383,120,100,line_walk,前后移动,后退,1.0,m,60,success,,3.27229,24,5.023558,-1.159324,1.372864,6.661089,4.343423,-1.248009,1.41505,3.209414,-0.680135,-0.088685,0.042186,1.0,0.685831,-0.314169,0.314169,0.009193,0.042186,-3.451674,,,,,0.685892
20260806_143623_657877,2026-08-06T14:42:46.552,121,100,line_walk,前后移动,前进,1.0,m,61,success,,3.168265,23,4.343557,-1.248038,1.415166,3.207065,4.937224,-1.217562,1.391704,4.362722,0.593667,0.030475,-0.023462,1.0,0.594442,-0.405558,0.405558,-0.002785,-0.023462,1.155657,,,,,0.594449
20260806_143623_657877,2026-08-06T14:42:49.832,122,100,line_walk,前后移动,后退,1.0,m,61,success,,3.272825,26,4.937192,-1.217597,1.391709,4.388867,4.232893,-1.286734,1.435195,1.307649,-0.704299,-0.069137,0.043485,1.0,0.707525,-0.292475,0.292475,0.015038,0.043485,-3.081218,,,,,0.707685
20260806_143623_657877,2026-08-06T14:42:53.108,123,100,line_walk,前后移动,前进,1.0,m,62,success,,3.272469,24,4.232984,-1.286724,1.435211,1.308095,4.826839,-1.282552,1.413071,-0.289208,0.593856,0.004173,-0.02214,1.0,0.593796,-0.406204,0.406204,-0.009385,-0.02214,-1.597303,,,,,0.593871
20260806_143623_657877,2026-08-06T14:42:56.192,124,100,line_walk,前后移动,后退,1.0,m,62,success,,3.08097,24,4.826827,-1.282533,1.41309,-0.288309,4.097663,-1.295134,1.450705,-4.240396,-0.729163,-0.012601,0.037614,1.0,0.729091,-0.270909,0.270909,0.01627,0.037614,-3.952087,,,,,0.729272
20260806_143623_657877,2026-08-06T14:42:59.375,125,100,line_walk,前后移动,前进,1.0,m,63,success,,3.180121,29,4.097684,-1.295123,1.450724,-4.245319,4.696159,-1.342127,1.441397,-4.918759,0.598475,-0.047004,-0.009327,1.0,0.600312,-0.399688,0.399688,-0.002572,-0.009327,-0.67344,,,,,0.600318
20260806_143623_657877,2026-08-06T14:43:02.531,126,100,line_walk,前后移动,后退,1.0,m,63,success,,3.152921,26,4.696113,-1.342071,1.441408,-4.916798,3.99382,-1.281409,1.480954,-10.448118,-0.702293,0.060662,0.039546,1.0,0.704908,-0.295092,0.295092,-0.000246,0.039546,-5.53132,,,,,0.704908
20260806_143623_657877,2026-08-06T14:43:05.711,127,100,line_walk,前后移动,前进,1.0,m,64,success,,3.175407,24,3.993953,-1.28146,1.481024,-10.452399,4.577879,-1.402192,1.45904,-11.626949,0.583926,-0.120731,-0.021983,1.0,0.596139,-0.403861,0.403861,-0.012793,-0.021983,-1.17455,,,,,0.596276
20260806_143623_657877,2026-08-06T14:43:08.984,128,100,line_walk,前后移动,后退,1.0,m,64,success,,3.269785,24,4.577923,-1.402222,1.459055,-11.624314,3.890322,-1.267077,1.49873,-14.989386,-0.687601,0.135145,0.039675,1.0,0.700729,-0.299271,0.299271,0.006174,0.039675,-3.365072,,,,,0.700756
20260806_143623_657877,2026-08-06T14:43:12.155,129,100,line_walk,前后移动,前进,1.0,m,65,success,,3.169105,23,3.890345,-1.267101,1.498759,-14.988708,4.469388,-1.434654,1.483733,-16.195142,0.579043,-0.167554,-0.015026,1.0,0.602676,-0.397324,0.397324,-0.012096,-0.015026,-1.206433,,,,,0.602798
20260806_143623_657877,2026-08-06T14:43:15.333,130,100,line_walk,前后移动,后退,1.0,m,65,success,,3.175259,25,4.469338,-1.434642,1.483734,-16.1918,3.774117,-1.240105,1.506884,-19.080454,-0.695222,0.194538,0.02315,1.0,0.721893,-0.278107,0.278107,0.007044,0.02315,-2.888654,,,,,0.721927
20260806_143623_657877,2026-08-06T14:43:18.563,131,100,line_walk,前后移动,前进,1.0,m,66,success,,3.226793,25,3.774145,-1.240187,1.506901,-19.075265,4.339494,-1.434621,1.510641,-22.389772,0.565349,-0.194434,0.003741,1.0,0.597848,-0.402152,0.402152,0.001004,0.003741,-3.314506,,,,,0.597849
20260806_143623_657877,2026-08-06T14:43:21.780,132,100,line_walk,前后移动,后退,1.0,m,66,success,,3.213149,23,4.339347,-1.434589,1.510637,-22.393284,3.708508,-1.181762,1.549752,-26.005698,-0.63084,0.252827,0.039114,1.0,0.679586,-0.320414,0.320414,0.006564,0.039114,-3.612414,,,,,0.679618
20260806_143623_657877,2026-08-06T14:43:25.062,133,100,line_walk,前后移动,前进,1.0,m,67,success,,3.281338,24,3.708669,-1.182037,1.549885,-26.00557,4.20848,-1.461209,1.537657,-30.006134,0.499811,-0.279172,-0.012228,1.0,0.571612,-0.428388,0.428388,-0.03176,-0.012228,-4.000565,,,,,0.572493
20260806_143623_657877,2026-08-06T14:43:28.444,134,100,line_walk,前后移动,后退,1.0,m,67,success,,3.378908,26,4.208382,-1.461169,1.537672,-30.008166,3.611871,-1.12497,1.577405,-33.361752,-0.596511,0.336198,0.039733,1.0,0.684692,-0.315308,0.315308,0.007197,0.039733,-3.353585,,,,,0.684729
20260806_143623_657877,2026-08-06T14:43:31.619,135,100,line_walk,前后移动,前进,1.0,m,68,success,,3.171411,24,3.611923,-1.125084,1.577478,-33.362517,4.065312,-1.432521,1.556378,-36.349102,0.453389,-0.307437,-0.0211,1.0,0.547745,-0.452255,0.452255,-0.007439,-0.0211,-2.986586,,,,,0.547795
20260806_143623_657877,2026-08-06T14:43:34.792,136,100,line_walk,前后移动,后退,1.0,m,68,success,,3.166125,22,4.06528,-1.432441,1.556361,-36.345933,3.506894,-1.039231,1.590961,-39.251451,-0.558387,0.39321,0.034599,1.0,0.682794,-0.317206,0.317206,0.014221,0.034599,-2.905518,,,,,0.682942
20260806_143623_657877,2026-08-06T14:43:38.070,137,100,line_walk,前后移动,前进,1.0,m,69,success,,3.276171,24,3.506975,-1.039336,1.591012,-39.250034,3.919771,-1.418862,1.582105,-42.794113,0.412796,-0.379526,-0.008907,1.0,0.559794,-0.440206,0.440206,-0.032724,-0.008907,-3.544079,,,,,0.56075
20260806_143623_657877,2026-08-06T14:43:41.239,138,100,line_walk,前后移动,后退,1.0,m,69,success,,3.165175,24,3.919665,-1.418761,1.582089,-42.803037,3.41402,-0.967377,1.620944,-46.079345,-0.505645,0.451384,0.038855,1.0,0.677695,-0.322305,0.322305,0.012398,0.038855,-3.276309,,,,,0.677809
20260806_143623_657877,2026-08-06T14:43:44.514,139,100,line_walk,前后移动,前进,1.0,m,70,success,,3.274321,25,3.414116,-0.967522,1.621032,-46.084413,3.793234,-1.354149,1.601251,-48.750462,0.379118,-0.386627,-0.019781,1.0,0.541467,-0.458533,0.458533,0.004939,-0.019781,-2.666048,,,,,0.541489
20260806_143623_657877,2026-08-06T14:43:47.692,140,100,line_walk,前后移动,后退,1.0,m,70,success,,3.172399,24,3.793227,-1.354089,1.601235,-48.748904,3.328302,-0.844166,1.634678,-52.166325,-0.464925,0.509923,0.033443,1.0,0.689927,-0.310073,0.310073,0.01332,0.033443,-3.41742,,,,,0.690056
20260806_143623_657877,2026-08-06T14:43:50.763,141,100,line_walk,前后移动,前进,1.0,m,71,success,,3.068357,27,3.328302,-0.844206,1.634766,-52.169709,3.664702,-1.305693,1.619108,-51.136646,0.3364,-0.461487,-0.015658,1.0,0.570819,-0.429181,0.429181,-0.017343,-0.015658,1.033063,,,,,0.571082
20260806_143623_657877,2026-08-06T14:43:53.866,142,100,line_walk,前后移动,后退,1.0,m,71,success,,3.101669,30,3.664644,-1.305675,1.619127,-51.109623,3.214518,-0.756706,1.648003,-54.674257,-0.450126,0.54897,0.028877,1.0,0.709893,-0.290107,0.290107,0.005694,0.028877,-3.564635,,,,,0.709916
20260806_143623_657877,2026-08-06T14:43:57.022,143,100,line_walk,前后移动,前进,1.0,m,72,success,,3.152771,25,3.214559,-0.75678,1.648035,-54.67478,3.564459,-1.238537,1.644907,-55.648737,0.3499,-0.481757,-0.003128,1.0,0.595375,-0.404625,0.404625,0.006917,-0.003128,-0.973958,,,,,0.595416
20260806_143623_657877,2026-08-06T14:44:00.289,144,100,line_walk,前后移动,后退,1.0,m,72,success,,3.260358,22,3.564311,-1.238384,1.644905,-55.64384,3.170484,-0.681715,1.681,-58.216687,-0.393827,0.556669,0.036094,1.0,0.681806,-0.318194,0.318194,0.010974,0.036094,-2.572847,,,,,0.681895
20260806_143623_657877,2026-08-06T14:44:03.570,145,100,line_walk,前后移动,前进,1.0,m,73,success,,3.277921,25,3.170609,-0.681771,1.681035,-58.214112,3.419947,-1.115678,1.67109,-62.563665,0.249338,-0.433907,-0.009945,1.0,0.500169,-0.499831,0.499831,-0.016616,-0.009945,-4.349553,,,,,0.500445
20260806_143623_657877,2026-08-06T14:44:06.838,146,100,line_walk,前后移动,后退,1.0,m,73,success,,3.266106,29,3.419868,-1.115606,1.671098,-62.574874,3.095046,-0.518233,1.71058,-66.289042,-0.324823,0.597374,0.039482,1.0,0.679847,-0.320153,0.320153,0.013173,0.039482,-3.714168,,,,,0.679974
20260806_143623_657877,2026-08-06T14:44:10.121,147,100,line_walk,前后移动,前进,1.0,m,74,success,,3.281518,23,3.095099,-0.518363,1.71062,-66.283912,3.311403,-1.043477,1.688543,-68.38134,0.216304,-0.525114,-0.022078,1.0,0.567766,-0.432234,0.432234,-0.013166,-0.022078,-2.097428,,,,,0.567919
20260806_143623_657877,2026-08-06T14:44:13.392,148,100,line_walk,前后移动,后退,1.0,m,74,success,,3.268686,21,3.311399,-1.043434,1.688538,-68.379783,3.046824,-0.416362,1.723238,-70.801427,-0.264575,0.627071,0.0347,1.0,0.680438,-0.319562,0.319562,0.014916,0.0347,-2.421644,,,,,0.680602
20260806_143623_657877,2026-08-06T14:44:16.485,149,100,line_walk,前后移动,前进,1.0,m,75,success,,3.090299,22,3.046785,-0.416449,1.723281,-70.814227,3.218773,-0.959473,1.700389,-71.653199,0.171988,-0.543025,-0.022892,1.0,0.569385,-0.430615,0.430615,-0.01602,-0.022892,-0.838973,,,,,0.56961
20260806_143623_657877,2026-08-06T14:44:19.652,150,100,line_walk,前后移动,后退,1.0,m,75,success,,3.164694,25,3.218757,-0.95943,1.700387,-71.645782,2.998248,-0.30732,1.745696,-74.466308,-0.220509,0.65211,0.045309,1.0,0.688372,-0.311628,0.311628,0.003948,0.045309,-2.820527,,,,,0.688383
20260806_143623_657877,2026-08-06T14:44:22.923,151,100,line_walk,前后移动,前进,1.0,m,76,success,,3.267724,23,2.998258,-0.307733,1.745913,-74.476936,3.142755,-0.843013,1.725564,-76.962394,0.144497,-0.53528,-0.020349,1.0,0.554425,-0.445575,0.445575,-0.004029,-0.020349,-2.485458,,,,,0.55444
20260806_143623_657877,2026-08-06T14:44:26.125,152,100,line_walk,前后移动,后退,1.0,m,76,success,,3.198868,22,3.142714,-0.84295,1.725569,-76.962333,2.973853,-0.179135,1.763309,-79.771582,-0.168861,0.663815,0.03774,1.0,0.684796,-0.315204,0.315204,0.014757,0.03774,-2.80925,,,,,0.684955
20260806_143623_657877,2026-08-06T14:44:29.461,153,100,line_walk,前后移动,前进,1.0,m,77,success,,3.333205,24,2.973836,-0.179262,1.763361,-79.770729,3.058888,-0.720282,1.746381,-81.933447,0.085051,-0.54102,-0.01698,1.0,0.547524,-0.452476,0.452476,-0.012379,-0.01698,-2.162718,,,,,0.547664
